source_string_id,target_string_id,source_entity_ids,target_entity_ids,source_mapping_status,target_mapping_status,string_channel,channel_score,channel_score_norm,base_weight,edge_weight,combined_score,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining
511145.b1038,511145.b1039,protein.P0AE98,protein.P0AE95,unique,unique,coexpression,964,0.964,0.35,0.3374,999,737,0,0,964,0,900,982
511145.b1039,511145.b1040,protein.P0AE95,protein.P52106,unique,unique,coexpression,990,0.990,0.35,0.3465,999,800,0,0,990,0,0,934
511145.b1039,511145.b1037,protein.P0AE95,protein.P0AEA2,unique,unique,coexpression,854,0.854,0.35,0.2989,999,674,0,0,854,881,900,994
511145.b1039,511145.b1038,protein.P0AE95,protein.P0AE98,unique,unique,coexpression,964,0.964,0.35,0.3374,999,737,0,0,964,0,900,982
511145.b1040,511145.b1038,protein.P52106,protein.P0AE98,unique,unique,coexpression,975,0.975,0.35,0.3412,999,737,0,354,975,0,0,935
511145.b1040,511145.b1039,protein.P52106,protein.P0AE95,unique,unique,coexpression,990,0.990,0.35,0.3465,999,800,0,0,990,0,0,934
511145.b1040,511145.b1037,protein.P52106,protein.P0AEA2,unique,unique,coexpression,867,0.867,0.35,0.3034,997,674,0,294,867,0,0,926
511145.b1041,511145.b1042,protein.P0ABK7,protein.P28307,unique,unique,coexpression,976,0.976,0.35,0.3416,999,677,0,0,976,504,0,998
511145.b1042,511145.b1041,protein.P28307,protein.P0ABK7,unique,unique,coexpression,976,0.976,0.35,0.3416,999,677,0,0,976,504,0,998
511145.b1051,511145.b1724,protein.P25738,protein.P64479,unique,unique,coexpression,869,0.869,0.35,0.3041,869,0,0,0,869,0,0,0
511145.b1051,511145.b1783,protein.P25738,protein.P0ACY3,unique,unique,coexpression,840,0.840,0.35,0.2940,840,0,0,0,840,0,0,0
511145.b1051,511145.b2464,protein.P25738,protein.P0A867,unique,unique,coexpression,857,0.857,0.35,0.2999,857,0,0,0,857,0,0,0
511145.b1051,511145.b2080,protein.P25738,protein.P76402,unique,unique,coexpression,844,0.844,0.35,0.2954,844,0,0,0,844,0,0,0
511145.b1051,511145.b0897,protein.P25738,protein.P21367,unique,unique,coexpression,859,0.859,0.35,0.3006,859,0,0,0,859,0,0,0
511145.b1062,511145.b0945,protein.P05020,protein.P0A7E1,unique,unique,coexpression,889,0.889,0.35,0.3111,999,73,0,199,889,0,900,909
511145.b1062,511145.b0337,protein.P05020,protein.P25524,unique,unique,coexpression,853,0.853,0.35,0.2985,881,76,0,0,853,0,0,201
511145.b1062,511145.b0033,protein.P05020,protein.P00968,unique,unique,coexpression,802,0.802,0.35,0.2807,904,0,0,0,802,0,0,539
511145.b1062,511145.b4245,protein.P05020,protein.P0A786,unique,unique,coexpression,868,0.868,0.35,0.3038,997,0,0,0,868,0,900,837
511145.b1062,511145.b0336,protein.P05020,protein.P0AA82,unique,unique,coexpression,835,0.835,0.35,0.2922,841,0,0,0,835,0,0,78
511145.b1070,511145.b1944,protein.P43533,protein.P0ABX8,unique,unique,coexpression,849,0.849,0.35,0.2971,911,107,0,0,849,0,0,392
511145.b1070,511145.b1075,protein.P43533,protein.P75936,unique,unique,coexpression,821,0.821,0.35,0.2873,972,460,0,0,821,0,0,733
511145.b1070,511145.b1945,protein.P43533,protein.P06974,unique,unique,coexpression,865,0.865,0.35,0.3027,947,63,0,0,865,0,0,615
511145.b1070,511145.b1921,protein.P43533,protein.P52627,unique,unique,coexpression,911,0.911,0.35,0.3188,956,0,0,0,911,0,0,529
511145.b1070,511145.b1083,protein.P43533,protein.P29744,unique,unique,coexpression,922,0.922,0.35,0.3227,998,283,0,0,922,661,0,951
511145.b1070,511145.b1925,protein.P43533,protein.P26608,unique,unique,coexpression,939,0.939,0.35,0.3286,995,158,0,0,939,0,0,921
511145.b1070,511145.b1074,protein.P43533,protein.P0ABX2,unique,unique,coexpression,871,0.871,0.35,0.3048,967,468,0,0,871,0,0,569
511145.b1070,511145.b1071,protein.P43533,protein.P0AEM4,unique,unique,coexpression,996,0.996,0.35,0.3486,999,800,646,0,996,0,0,919
511145.b1070,511145.b1082,protein.P43533,protein.P33235,unique,unique,coexpression,956,0.956,0.35,0.3346,999,284,0,0,956,854,0,971
511145.b1070,511145.b1890,protein.P43533,protein.P09348,unique,unique,coexpression,803,0.803,0.35,0.2811,848,110,0,0,803,0,0,205
511145.b1070,511145.b1072,protein.P43533,protein.P75933,unique,unique,coexpression,860,0.860,0.35,0.3010,996,617,626,0,860,0,0,842
511145.b1070,511145.b1924,protein.P43533,protein.P24216,unique,unique,coexpression,875,0.875,0.35,0.3062,991,158,0,0,875,0,0,928
511145.b1070,511145.b1073,protein.P43533,protein.P0ABW9,unique,unique,coexpression,885,0.885,0.35,0.3097,979,468,0,0,885,0,0,689
511145.b1070,511145.b1946,protein.P43533,protein.P15070,unique,unique,coexpression,812,0.812,0.35,0.2842,926,62,0,0,812,0,0,614
511145.b1071,511145.b1070,protein.P0AEM4,protein.P43533,unique,unique,coexpression,996,0.996,0.35,0.3486,999,800,646,0,996,0,0,919
511145.b1071,511145.b1078,protein.P0AEM4,protein.P0ABX5,unique,unique,coexpression,825,0.825,0.35,0.2887,961,329,0,0,825,0,0,700
511145.b1071,511145.b1922,protein.P0AEM4,protein.P0AEM6,unique,unique,coexpression,813,0.813,0.35,0.2845,999,158,0,0,813,935,900,979
511145.b1071,511145.b1074,protein.P0AEM4,protein.P0ABX2,unique,unique,coexpression,848,0.848,0.35,0.2968,964,468,0,0,848,0,0,593
511145.b1071,511145.b1925,protein.P0AEM4,protein.P26608,unique,unique,coexpression,935,0.935,0.35,0.3272,996,158,0,0,935,647,0,843
511145.b1071,511145.b1083,protein.P0AEM4,protein.P29744,unique,unique,coexpression,828,0.828,0.35,0.2898,978,283,0,0,828,0,0,840
511145.b1071,511145.b1072,protein.P0AEM4,protein.P75933,unique,unique,coexpression,877,0.877,0.35,0.3070,996,617,645,0,877,0,0,798
511145.b1071,511145.b1923,protein.P0AEM4,protein.P04949,unique,unique,coexpression,840,0.840,0.35,0.2940,988,98,0,0,840,0,0,924
511145.b1071,511145.b1073,protein.P0AEM4,protein.P0ABW9,unique,unique,coexpression,879,0.879,0.35,0.3076,988,468,0,0,879,0,0,841
511145.b1071,511145.b1921,protein.P0AEM4,protein.P52627,unique,unique,coexpression,907,0.907,0.35,0.3175,964,0,0,0,907,0,0,632
511145.b1071,511145.b1075,protein.P0AEM4,protein.P75936,unique,unique,coexpression,847,0.847,0.35,0.2964,974,460,0,0,847,0,0,719
511145.b1071,511145.b1944,protein.P0AEM4,protein.P0ABX8,unique,unique,coexpression,931,0.931,0.35,0.3258,969,109,0,0,931,0,0,542
511145.b1071,511145.b1924,protein.P0AEM4,protein.P24216,unique,unique,coexpression,954,0.954,0.35,0.3339,996,158,0,0,954,0,0,907
511145.b1071,511145.b1082,protein.P0AEM4,protein.P33235,unique,unique,coexpression,946,0.946,0.35,0.3311,994,284,0,0,946,0,0,858
511145.b1072,511145.b1083,protein.P75933,protein.P29744,unique,unique,coexpression,818,0.818,0.35,0.2863,984,304,0,611,818,0,0,718
511145.b1072,511145.b1076,protein.P75933,protein.P75937,unique,unique,coexpression,942,0.942,0.35,0.3297,996,526,0,365,942,0,0,806
511145.b1072,511145.b1938,protein.P75933,protein.P25798,unique,unique,coexpression,966,0.966,0.35,0.3381,995,158,0,272,966,0,0,801
511145.b1072,511145.b1074,protein.P75933,protein.P0ABX2,unique,unique,coexpression,977,0.977,0.35,0.3419,998,579,0,168,977,0,0,842
511145.b1072,511145.b1947,protein.P75933,protein.P22586,unique,unique,coexpression,849,0.849,0.35,0.2971,957,110,0,326,849,0,0,592
511145.b1072,511145.b1071,protein.P75933,protein.P0AEM4,unique,unique,coexpression,877,0.877,0.35,0.3070,996,617,645,0,877,0,0,798
511145.b1072,511145.b1890,protein.P75933,protein.P09348,unique,unique,coexpression,861,0.861,0.35,0.3013,959,158,0,627,861,0,0,187
511145.b1072,511145.b1077,protein.P75933,protein.P75938,unique,unique,coexpression,902,0.902,0.35,0.3157,993,500,0,388,902,0,0,805
511145.b1072,511145.b1078,protein.P75933,protein.P0ABX5,unique,unique,coexpression,974,0.974,0.35,0.3409,997,371,0,155,974,0,0,857
511145.b1072,511145.b1937,protein.P75933,protein.P0A8T5,unique,unique,coexpression,929,0.929,0.35,0.3251,994,158,0,416,929,0,0,856
511145.b1072,511145.b1070,protein.P75933,protein.P43533,unique,unique,coexpression,860,0.860,0.35,0.3010,996,617,626,0,860,0,0,842
511145.b1072,511145.b1949,protein.P75933,protein.P0AC07,unique,unique,coexpression,868,0.868,0.35,0.3038,957,158,0,0,868,0,0,650
511145.b1072,511145.b1080,protein.P75933,protein.P0A6S3,unique,unique,coexpression,909,0.909,0.35,0.3181,992,334,0,356,909,0,0,840
511145.b1072,511145.b1922,protein.P75933,protein.P0AEM6,unique,unique,coexpression,889,0.889,0.35,0.3111,985,158,0,255,889,0,0,821
511145.b1072,511145.b1944,protein.P75933,protein.P0ABX8,unique,unique,coexpression,966,0.966,0.35,0.3381,997,158,0,724,966,0,0,689
511145.b1072,511145.b1075,protein.P75933,protein.P75936,unique,unique,coexpression,986,0.986,0.35,0.3451,999,568,0,661,986,0,0,802
511145.b1072,511145.b1945,protein.P75933,protein.P06974,unique,unique,coexpression,979,0.979,0.35,0.3426,997,158,0,409,979,0,0,765
511145.b1072,511145.b1082,protein.P75933,protein.P33235,unique,unique,coexpression,953,0.953,0.35,0.3335,995,306,0,445,953,0,0,802
511145.b1072,511145.b1880,protein.P75933,protein.P76299,unique,unique,coexpression,906,0.906,0.35,0.3171,987,158,0,0,906,0,0,852
511145.b1072,511145.b1081,protein.P75933,protein.P75942,unique,unique,coexpression,935,0.935,0.35,0.3272,996,363,0,641,935,0,0,799
511145.b1072,511145.b1948,protein.P75933,protein.P0AC05,unique,unique,coexpression,902,0.902,0.35,0.3157,968,158,0,0,902,0,0,648
511145.b1072,511145.b1073,protein.P75933,protein.P0ABW9,unique,unique,coexpression,982,0.982,0.35,0.3437,999,579,0,410,982,0,0,859
511145.b1072,511145.b1946,protein.P75933,protein.P15070,unique,unique,coexpression,957,0.957,0.35,0.3349,986,158,0,0,957,0,0,652
511145.b1072,511145.b1079,protein.P75933,protein.P0A6S0,unique,unique,coexpression,963,0.963,0.35,0.3370,998,338,0,684,963,0,0,855
511145.b1072,511145.b1939,protein.P75933,protein.P0ABZ1,unique,unique,coexpression,973,0.973,0.35,0.3405,994,158,0,214,973,0,0,733
511145.b1073,511145.b1080,protein.P0ABW9,protein.P0A6S3,unique,unique,coexpression,962,0.962,0.35,0.3367,999,396,0,718,962,455,0,951
511145.b1073,511145.b1943,protein.P0ABW9,protein.P52614,unique,unique,coexpression,940,0.940,0.35,0.3290,997,158,0,628,940,0,0,859
511145.b1073,511145.b1941,protein.P0ABW9,protein.P52612,unique,unique,coexpression,944,0.944,0.35,0.3304,998,158,0,719,944,0,0,901
511145.b1073,511145.b1940,protein.P0ABW9,protein.P31068,unique,unique,coexpression,946,0.946,0.35,0.3311,997,158,0,565,946,0,0,871
511145.b1073,511145.b1922,protein.P0ABW9,protein.P0AEM6,unique,unique,coexpression,960,0.960,0.35,0.3360,998,158,0,731,960,108,0,858
511145.b1073,511145.b1078,protein.P0ABW9,protein.P0ABX5,unique,unique,coexpression,986,0.986,0.35,0.3451,999,459,0,751,986,455,0,994
511145.b1073,511145.b1890,protein.P0ABW9,protein.P09348,unique,unique,coexpression,903,0.903,0.35,0.3160,972,158,0,591,903,0,0,283
511145.b1073,511145.b1071,protein.P0ABW9,protein.P0AEM4,unique,unique,coexpression,879,0.879,0.35,0.3076,988,468,0,0,879,0,0,841
511145.b1073,511145.b1947,protein.P0ABW9,protein.P22586,unique,unique,coexpression,852,0.852,0.35,0.2982,972,158,0,318,852,0,0,719
511145.b1073,511145.b1083,protein.P0ABW9,protein.P29744,unique,unique,coexpression,894,0.894,0.35,0.3129,998,344,0,773,894,215,0,919
511145.b1073,511145.b1076,protein.P0ABW9,protein.P75937,unique,unique,coexpression,997,0.997,0.35,0.3489,999,713,0,765,997,455,0,919
511145.b1073,511145.b1939,protein.P0ABW9,protein.P0ABZ1,unique,unique,coexpression,967,0.967,0.35,0.3384,999,158,0,769,967,0,0,947
511145.b1073,511145.b1079,protein.P0ABW9,protein.P0A6S0,unique,unique,coexpression,975,0.975,0.35,0.3412,999,401,0,746,975,455,0,950
511145.b1073,511145.b1946,protein.P0ABW9,protein.P15070,unique,unique,coexpression,975,0.975,0.35,0.3412,999,158,0,733,975,0,0,894
511145.b1073,511145.b1924,protein.P0ABW9,protein.P24216,unique,unique,coexpression,948,0.948,0.35,0.3318,999,158,0,764,948,0,0,941
511145.b1073,511145.b1075,protein.P0ABW9,protein.P75936,unique,unique,coexpression,999,0.999,0.35,0.3496,999,781,0,764,999,676,0,895
511145.b1073,511145.b1888,protein.P0ABW9,protein.P07363,unique,unique,coexpression,832,0.832,0.35,0.2912,913,158,0,157,832,0,0,363
511145.b1073,511145.b1949,protein.P0ABW9,protein.P0AC07,unique,unique,coexpression,934,0.934,0.35,0.3269,998,158,0,678,934,455,0,859
511145.b1073,511145.b3990,protein.P0ABW9,protein.P30140,unique,unique,coexpression,863,0.863,0.35,0.3020,863,0,0,0,863,0,0,0
511145.b1073,511145.b1070,protein.P0ABW9,protein.P43533,unique,unique,coexpression,885,0.885,0.35,0.3097,979,468,0,0,885,0,0,689
511145.b1073,511145.b1937,protein.P0ABW9,protein.P0A8T5,unique,unique,coexpression,918,0.918,0.35,0.3213,999,158,0,677,918,710,0,988
511145.b1073,511145.b1077,protein.P0ABW9,protein.P75938,unique,unique,coexpression,980,0.980,0.35,0.3430,999,669,0,773,980,620,0,998
511145.b1073,511145.b1072,protein.P0ABW9,protein.P75933,unique,unique,coexpression,982,0.982,0.35,0.3437,999,579,0,410,982,0,0,859
511145.b1073,511145.b1938,protein.P0ABW9,protein.P25798,unique,unique,coexpression,967,0.967,0.35,0.3384,999,158,0,762,967,620,0,950
511145.b1073,511145.b1074,protein.P0ABW9,protein.P0ABX2,unique,unique,coexpression,999,0.999,0.35,0.3496,999,800,0,761,999,620,0,998
511145.b1073,511145.b1925,protein.P0ABW9,protein.P26608,unique,unique,coexpression,932,0.932,0.35,0.3262,995,158,0,762,932,0,0,720
511145.b1073,511145.b1942,protein.P0ABW9,protein.P52613,unique,unique,coexpression,932,0.932,0.35,0.3262,992,158,0,271,932,0,0,842
511145.b1073,511145.b1923,protein.P0ABW9,protein.P04949,unique,unique,coexpression,843,0.843,0.35,0.2950,997,158,0,765,843,215,0,910
511145.b1073,511145.b1081,protein.P0ABW9,protein.P75942,unique,unique,coexpression,950,0.950,0.35,0.3325,998,422,0,652,950,108,0,865
511145.b1073,511145.b1082,protein.P0ABW9,protein.P33235,unique,unique,coexpression,962,0.962,0.35,0.3367,999,349,0,766,962,0,0,919
511145.b1073,511145.b1880,protein.P0ABW9,protein.P76299,unique,unique,coexpression,833,0.833,0.35,0.2915,995,158,0,663,833,108,0,911
511145.b1073,511145.b1945,protein.P0ABW9,protein.P06974,unique,unique,coexpression,989,0.989,0.35,0.3461,999,158,0,763,989,0,0,939
511145.b1073,511145.b1944,protein.P0ABW9,protein.P0ABX8,unique,unique,coexpression,990,0.990,0.35,0.3465,999,158,0,387,990,0,0,843
511145.b1073,511145.b1921,protein.P0ABW9,protein.P52627,unique,unique,coexpression,934,0.934,0.35,0.3269,957,0,0,0,934,0,0,386
511145.b1074,511145.b1081,protein.P0ABX2,protein.P75942,unique,unique,coexpression,940,0.940,0.35,0.3290,995,421,0,249,940,0,0,858
511145.b1074,511145.b1924,protein.P0ABX2,protein.P24216,unique,unique,coexpression,950,0.950,0.35,0.3325,998,158,0,747,950,0,0,838
511145.b1074,511145.b1082,protein.P0ABX2,protein.P33235,unique,unique,coexpression,963,0.963,0.35,0.3370,999,349,0,772,963,0,0,919
511145.b1074,511145.b1075,protein.P0ABX2,protein.P75936,unique,unique,coexpression,999,0.999,0.35,0.3496,999,781,656,753,999,649,0,919
511145.b1074,511145.b1944,protein.P0ABX2,protein.P0ABX8,unique,unique,coexpression,987,0.987,0.35,0.3454,996,158,0,0,987,0,0,720
511145.b1074,511145.b1945,protein.P0ABX2,protein.P06974,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,766,979,0,0,947
511145.b1074,511145.b1921,protein.P0ABX2,protein.P52627,unique,unique,coexpression,860,0.860,0.35,0.3010,921,0,0,0,860,0,0,459
511145.b1074,511145.b1888,protein.P0ABX2,protein.P07363,unique,unique,coexpression,888,0.888,0.35,0.3108,957,158,0,290,888,0,0,432
511145.b1074,511145.b1942,protein.P0ABX2,protein.P52613,unique,unique,coexpression,834,0.834,0.35,0.2919,969,158,0,0,834,0,0,799
511145.b1074,511145.b1079,protein.P0ABX2,protein.P0A6S0,unique,unique,coexpression,973,0.973,0.35,0.3405,999,401,0,685,973,455,0,945
511145.b1074,511145.b1939,protein.P0ABX2,protein.P0ABZ1,unique,unique,coexpression,960,0.960,0.35,0.3360,999,158,0,775,960,0,0,947
511145.b1074,511145.b1923,protein.P0ABX2,protein.P04949,unique,unique,coexpression,801,0.801,0.35,0.2803,992,158,0,772,801,0,0,838
511145.b1074,511145.b1073,protein.P0ABX2,protein.P0ABW9,unique,unique,coexpression,999,0.999,0.35,0.3496,999,800,0,761,999,620,0,998
511145.b1074,511145.b1946,protein.P0ABX2,protein.P15070,unique,unique,coexpression,968,0.968,0.35,0.3388,999,158,0,775,968,315,0,901
511145.b1074,511145.b1948,protein.P0ABX2,protein.P0AC05,unique,unique,coexpression,806,0.806,0.35,0.2821,996,158,0,775,806,455,0,856
511145.b1074,511145.b1077,protein.P0ABX2,protein.P75938,unique,unique,coexpression,979,0.979,0.35,0.3426,999,669,660,774,979,620,0,998
511145.b1074,511145.b1072,protein.P0ABX2,protein.P75933,unique,unique,coexpression,977,0.977,0.35,0.3419,998,579,0,168,977,0,0,842
511145.b1074,511145.b1890,protein.P0ABX2,protein.P09348,unique,unique,coexpression,897,0.897,0.35,0.3140,975,158,0,657,897,0,0,285
511145.b1074,511145.b1925,protein.P0ABX2,protein.P26608,unique,unique,coexpression,953,0.953,0.35,0.3335,995,158,0,725,953,0,0,613
511145.b1074,511145.b1938,protein.P0ABX2,protein.P25798,unique,unique,coexpression,961,0.961,0.35,0.3363,999,158,0,774,961,620,0,951
511145.b1074,511145.b1947,protein.P0ABX2,protein.P22586,unique,unique,coexpression,825,0.825,0.35,0.2887,961,158,0,0,825,0,0,760
511145.b1074,511145.b1071,protein.P0ABX2,protein.P0AEM4,unique,unique,coexpression,848,0.848,0.35,0.2968,964,468,0,0,848,0,0,593
511145.b1074,511145.b1076,protein.P0ABX2,protein.P75937,unique,unique,coexpression,999,0.999,0.35,0.3496,999,713,660,775,999,455,0,919
511145.b1074,511145.b1083,protein.P0ABX2,protein.P29744,unique,unique,coexpression,926,0.926,0.35,0.3241,998,344,0,769,926,0,0,913
511145.b1074,511145.b1941,protein.P0ABX2,protein.P52612,unique,unique,coexpression,903,0.903,0.35,0.3160,998,158,0,775,903,0,0,905
511145.b1074,511145.b1943,protein.P0ABX2,protein.P52614,unique,unique,coexpression,938,0.938,0.35,0.3283,991,158,0,156,938,0,0,836
511145.b1074,511145.b1080,protein.P0ABX2,protein.P0A6S3,unique,unique,coexpression,963,0.963,0.35,0.3370,999,396,0,754,963,455,0,951
511145.b1074,511145.b1949,protein.P0ABX2,protein.P0AC07,unique,unique,coexpression,907,0.907,0.35,0.3175,998,158,0,775,907,455,0,858
511145.b1074,511145.b1922,protein.P0ABX2,protein.P0AEM6,unique,unique,coexpression,918,0.918,0.35,0.3213,997,158,0,736,918,553,0,701
511145.b1074,511145.b1940,protein.P0ABX2,protein.P31068,unique,unique,coexpression,954,0.954,0.35,0.3339,996,158,0,181,954,0,0,891
511145.b1074,511145.b1889,protein.P0ABX2,protein.P0AF06,unique,unique,coexpression,800,0.800,0.35,0.2800,994,158,0,699,800,0,0,907
511145.b1074,511145.b1070,protein.P0ABX2,protein.P43533,unique,unique,coexpression,871,0.871,0.35,0.3048,967,468,0,0,871,0,0,569
511145.b1074,511145.b1078,protein.P0ABX2,protein.P0ABX5,unique,unique,coexpression,996,0.996,0.35,0.3486,999,459,705,775,996,703,0,995
511145.b1074,511145.b1937,protein.P0ABX2,protein.P0A8T5,unique,unique,coexpression,905,0.905,0.35,0.3167,999,158,0,279,905,620,0,992
511145.b1075,511145.b1890,protein.P75936,protein.P09348,unique,unique,coexpression,852,0.852,0.35,0.2982,967,158,0,705,852,0,0,211
511145.b1075,511145.b1077,protein.P75936,protein.P75938,unique,unique,coexpression,996,0.996,0.35,0.3486,999,684,0,771,996,455,0,858
511145.b1075,511145.b1072,protein.P75936,protein.P75933,unique,unique,coexpression,986,0.986,0.35,0.3451,999,568,0,661,986,0,0,802
511145.b1075,511145.b1083,protein.P75936,protein.P29744,unique,unique,coexpression,950,0.950,0.35,0.3325,999,349,0,762,950,92,0,948
511145.b1075,511145.b1076,protein.P75936,protein.P75937,unique,unique,coexpression,999,0.999,0.35,0.3496,999,729,642,765,999,315,0,926
511145.b1075,511145.b1925,protein.P75936,protein.P26608,unique,unique,coexpression,935,0.935,0.35,0.3272,995,158,0,741,935,0,0,736
511145.b1075,511145.b1938,protein.P75936,protein.P25798,unique,unique,coexpression,949,0.949,0.35,0.3321,999,158,0,762,949,455,0,858
511145.b1075,511145.b1074,protein.P75936,protein.P0ABX2,unique,unique,coexpression,999,0.999,0.35,0.3496,999,781,656,753,999,649,0,919
511145.b1075,511145.b1947,protein.P75936,protein.P22586,unique,unique,coexpression,903,0.903,0.35,0.3160,984,158,0,384,903,0,0,736
511145.b1075,511145.b1071,protein.P75936,protein.P0AEM4,unique,unique,coexpression,847,0.847,0.35,0.2964,974,460,0,0,847,0,0,719
511145.b1075,511145.b1941,protein.P75936,protein.P52612,unique,unique,coexpression,940,0.940,0.35,0.3290,996,158,0,596,940,0,0,843
511145.b1075,511145.b1949,protein.P75936,protein.P0AC07,unique,unique,coexpression,904,0.904,0.35,0.3164,998,158,0,593,904,649,0,904
511145.b1075,511145.b1080,protein.P75936,protein.P0A6S3,unique,unique,coexpression,957,0.957,0.35,0.3349,999,401,0,772,957,455,0,904
511145.b1075,511145.b1943,protein.P75936,protein.P52614,unique,unique,coexpression,958,0.958,0.35,0.3353,999,158,0,683,958,145,0,921
511145.b1075,511145.b1922,protein.P75936,protein.P0AEM6,unique,unique,coexpression,970,0.970,0.35,0.3395,995,158,0,561,970,0,0,660
511145.b1075,511145.b1940,protein.P75936,protein.P31068,unique,unique,coexpression,945,0.945,0.35,0.3307,996,158,0,536,945,0,0,859
511145.b1075,511145.b1078,protein.P75936,protein.P0ABX5,unique,unique,coexpression,994,0.994,0.35,0.3479,999,466,0,767,994,616,0,868
511145.b1075,511145.b1937,protein.P75936,protein.P0A8T5,unique,unique,coexpression,922,0.922,0.35,0.3227,998,158,0,688,922,617,0,843
511145.b1075,511145.b1070,protein.P75936,protein.P43533,unique,unique,coexpression,821,0.821,0.35,0.2873,972,460,0,0,821,0,0,733
511145.b1075,511145.b1082,protein.P75936,protein.P33235,unique,unique,coexpression,965,0.965,0.35,0.3377,999,352,0,768,965,0,0,948
511145.b1075,511145.b1880,protein.P75936,protein.P76299,unique,unique,coexpression,882,0.882,0.35,0.3087,997,158,0,587,882,0,0,948
511145.b1075,511145.b1924,protein.P75936,protein.P24216,unique,unique,coexpression,952,0.952,0.35,0.3332,998,158,0,728,952,0,0,907
511145.b1075,511145.b1081,protein.P75936,protein.P75942,unique,unique,coexpression,948,0.948,0.35,0.3318,999,416,0,699,948,0,0,907
511145.b1075,511145.b1944,protein.P75936,protein.P0ABX8,unique,unique,coexpression,980,0.980,0.35,0.3430,997,158,0,632,980,0,0,660
511145.b1075,511145.b1945,protein.P75936,protein.P06974,unique,unique,coexpression,976,0.976,0.35,0.3416,999,158,0,769,976,0,0,851
511145.b1075,511145.b1888,protein.P75936,protein.P07363,unique,unique,coexpression,889,0.889,0.35,0.3111,940,158,0,0,889,0,0,416
511145.b1075,511145.b1921,protein.P75936,protein.P52627,unique,unique,coexpression,908,0.908,0.35,0.3178,936,0,0,0,908,0,0,330
511145.b1075,511145.b1079,protein.P75936,protein.P0A6S0,unique,unique,coexpression,984,0.984,0.35,0.3444,999,408,0,773,984,455,0,859
511145.b1075,511145.b1939,protein.P75936,protein.P0ABZ1,unique,unique,coexpression,949,0.949,0.35,0.3321,998,158,0,762,949,0,0,841
511145.b1075,511145.b1942,protein.P75936,protein.P52613,unique,unique,coexpression,945,0.945,0.35,0.3307,995,158,0,429,945,0,0,858
511145.b1075,511145.b1073,protein.P75936,protein.P0ABW9,unique,unique,coexpression,999,0.999,0.35,0.3496,999,781,0,764,999,676,0,895
511145.b1075,511145.b1923,protein.P75936,protein.P04949,unique,unique,coexpression,856,0.856,0.35,0.2996,993,158,0,656,856,92,0,855
511145.b1075,511145.b1946,protein.P75936,protein.P15070,unique,unique,coexpression,979,0.979,0.35,0.3426,998,158,0,641,979,0,0,858
511145.b1076,511145.b1082,protein.P75937,protein.P33235,unique,unique,coexpression,969,0.969,0.35,0.3391,999,369,5,773,969,0,0,964
511145.b1076,511145.b1924,protein.P75937,protein.P24216,unique,unique,coexpression,964,0.964,0.35,0.3374,999,158,0,760,964,0,0,919
511145.b1076,511145.b1081,protein.P75937,protein.P75942,unique,unique,coexpression,951,0.951,0.35,0.3328,997,452,0,478,951,0,0,842
511145.b1076,511145.b1888,protein.P75937,protein.P07363,unique,unique,coexpression,842,0.842,0.35,0.2947,955,158,0,220,842,0,0,623
511145.b1076,511145.b1921,protein.P75937,protein.P52627,unique,unique,coexpression,835,0.835,0.35,0.2922,894,0,0,0,835,0,0,386
511145.b1076,511145.b1945,protein.P75937,protein.P06974,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,762,979,0,0,919
511145.b1076,511145.b1944,protein.P75937,protein.P0ABX8,unique,unique,coexpression,975,0.975,0.35,0.3412,993,158,0,242,975,0,0,650
511145.b1076,511145.b1075,protein.P75937,protein.P75936,unique,unique,coexpression,999,0.999,0.35,0.3496,999,729,642,765,999,315,0,926
511145.b1076,511145.b1939,protein.P75937,protein.P0ABZ1,unique,unique,coexpression,961,0.961,0.35,0.3363,999,158,0,774,961,0,0,903
511145.b1076,511145.b1079,protein.P75937,protein.P0A6S0,unique,unique,coexpression,975,0.975,0.35,0.3412,999,431,700,740,975,455,0,863
511145.b1076,511145.b1946,protein.P75937,protein.P15070,unique,unique,coexpression,963,0.963,0.35,0.3370,998,158,0,771,963,0,0,861
511145.b1076,511145.b1073,protein.P75937,protein.P0ABW9,unique,unique,coexpression,997,0.997,0.35,0.3489,999,713,0,765,997,455,0,919
511145.b1076,511145.b1923,protein.P75937,protein.P04949,unique,unique,coexpression,816,0.816,0.35,0.2856,998,158,0,768,816,0,0,956
511145.b1076,511145.b1890,protein.P75937,protein.P09348,unique,unique,coexpression,842,0.842,0.35,0.2947,958,158,0,649,842,0,0,215
511145.b1076,511145.b1072,protein.P75937,protein.P75933,unique,unique,coexpression,942,0.942,0.35,0.3297,996,526,0,365,942,0,0,806
511145.b1076,511145.b1077,protein.P75937,protein.P75938,unique,unique,coexpression,996,0.996,0.35,0.3486,999,748,894,323,996,455,0,507
511145.b1076,511145.b1083,protein.P75937,protein.P29744,unique,unique,coexpression,931,0.931,0.35,0.3258,999,364,0,771,931,0,0,961
511145.b1076,511145.b1938,protein.P75937,protein.P25798,unique,unique,coexpression,955,0.955,0.35,0.3342,999,158,0,773,955,455,0,919
